Gene_id_NCBI	OrthologueCluster_ortho_cluster
9	EOG092641A6
855725	EOG092641A6
2	EOG092641A6
1	EOG092641AW
2	EOG092641AW
855241	EOG092641G3
1	EOG092641G3
2	EOG092641G3
1	EOG092641I5
2	EOG092641JO
9	EOG092641K1
850865	EOG092641K1
2	EOG092641K1
851766	EOG092641K1
9	EOG092641LA
853659	EOG092641LA
854328	EOG092641M3
1	EOG092641M3
2	EOG092641M3
1	EOG092641N4
2	EOG092641N4
2	EOG092641NV
1	EOG092641OL
852828	EOG092641OT
851280	EOG092641OT
851279	EOG092641OT
851281	EOG092641OT
851276	EOG092641OT
851284	EOG092641OT
2	EOG092641OT
850364	EOG092641OT
851282	EOG092641OT
853481	EOG092641RH
1	EOG092641RH
2	EOG092641RH
2	EOG092641S4
9	EOG092641SV
9	EOG092641T6
855886	EOG092641T6
2	EOG092641T6
9	EOG092641TM
2	EOG092641TM
854262	EOG092641UM
1	EOG092641UM
2	EOG092641UM
2540055	EOG092641Y6
856387	EOG092641Y6
9	EOG092641Y6
853037	EOG092641Y6
856277	EOG092641Y6
2	EOG092641Y6
853128	EOG09264206
850737	EOG09264206
1	EOG09264206
2	EOG09264206
2543293	EOG09264206
9	EOG0926420U
852889	EOG0926420U
2	EOG0926420U
1	EOG0926423H
2	EOG0926423H
852222	EOG0926423H
9	EOG0926423K
2539460	EOG0926423K
2541632	EOG0926423K
851938	EOG0926423K
856427	EOG0926423K
2	EOG0926423K
9	EOG0926425H
853536	EOG0926425H
2	EOG0926425H
856460	EOG0926425R
9	EOG0926425R
851778	EOG0926425R
1	EOG0926425R
2	EOG0926425R
2	EOG0926425Y
1	EOG09264272
2	EOG09264272
856313	EOG09264272
1	EOG092642BA
853135	EOG092642CB
2	EOG092642CB
2	EOG092642FW
1	EOG092642FW
854457	EOG092642GB
2	EOG092642GB
856013	EOG092642I4
1	EOG092642I4
2	EOG092642I4
850623	EOG092642I5
2	EOG092642I5
854177	EOG092642IQ
2	EOG092642IQ
1	EOG092642KC
851224	EOG092642KC
2	EOG092642KC
1	EOG092642Q5
2	EOG092642R1
2539315	EOG092642R9
856053	EOG092642R9
2	EOG092642R9
856029	EOG092642TH
9	EOG092642TH
2	EOG092642TH
850517	EOG092642UD
9	EOG092642UD
1	EOG092642UD
2	EOG092642UD
9	EOG0926431P
853628	EOG0926431P
2	EOG0926431P
1	EOG0926432C
2	EOG0926432C
852582	EOG09264331
2	EOG09264331
1	EOG0926436T
2	EOG0926436T
854018	EOG0926436T
1	EOG0926436X
2	EOG0926436X
9	EOG09264398
851874	EOG09264398
1	EOG09264398
2	EOG09264398
2	EOG092643AL
1	EOG092643C0
2	EOG092643C0
1	EOG092643C6
2	EOG092643C6
856468	EOG092643CM
1	EOG092643CM
2	EOG092643CV
9	EOG092643F5
1	EOG092643F5
9	EOG092643FN
1	EOG092643FN
2	EOG092643GA
856194	EOG092643GY
1	EOG092643GY
2	EOG092643GY
9	EOG092643HE
2	EOG092643HE
9	EOG092643IE
854278	EOG092643IE
2	EOG092643IE
9	EOG092643JW
851937	EOG092643JW
2	EOG092643JW
850740	EOG092643NE
2	EOG092643NE
2	EOG092643Q8
1	EOG092643Q9
856400	EOG092643Q9
2	EOG092643Q9
9	EOG092643QM
1	EOG092643QM
852362	EOG092643QM
2	EOG092643QM
9	EOG092643QW
853082	EOG092643QW
2	EOG092643QW
9	EOG092643S0
1	EOG092643S0
2	EOG092643S0
1	EOG092643S3
9	EOG092643S3
9	EOG092643S6
852724	EOG092643S6
2	EOG092643S6
2	EOG092643SG
2	EOG092643TA
1	EOG092643VB
851785	EOG092643VB
2	EOG092643VB
853421	EOG092643VT
9	EOG092643VT
2	EOG092643VT
9	EOG092643WP
1	EOG092643XW
852988	EOG092643XW
2	EOG092643XW
1	EOG092643Y5
851694	EOG092643Y5
2	EOG092643Y5
854086	EOG092643Y6
2	EOG092643Y6
851520	EOG092643Y6
856092	EOG092643Y6
3361342	EOG092643Y6
1	EOG092643ZX
2	EOG092643ZX
2	EOG09264406
2	EOG0926440M
9	EOG0926440Z
1	EOG0926440Z
2	EOG0926440Z
9	EOG0926442Z
1	EOG0926442Z
855242	EOG0926442Z
2	EOG0926442Z
9	EOG09264441
855362	EOG09264441
2	EOG09264441
9	EOG0926446N
854594	EOG0926446N
852397	EOG0926448Q
2	EOG0926448Q
2	EOG09264492
1	EOG09264498
2	EOG09264498
854273	EOG0926449D
854142	EOG0926449D
2	EOG0926449D
853200	EOG0926449F
855358	EOG0926449F
9	EOG0926449F
1	EOG0926449F
2	EOG0926449F
856440	EOG092644AQ
856791	EOG092644AQ
9	EOG092644AQ
854758	EOG092644AQ
851087	EOG092644BV
850400	EOG092644BV
2	EOG092644BV
2543177	EOG092644BV
853243	EOG092644BV
1	EOG092644CI
2	EOG092644CI
850375	EOG092644DY
2	EOG092644DY
2	EOG092644FB
1	EOG092644GB
856125	EOG092644GB
2	EOG092644GB
9	EOG092644HK
2	EOG092644HK
856759	EOG092644JJ
1	EOG092644JJ
852648	EOG092644JJ
2	EOG092644JJ
2	EOG092644K0
852795	EOG092644K0
852560	EOG092644N1
9	EOG092644N1
2	EOG092644N1
855888	EOG092644NT
9	EOG092644NT
2	EOG092644NT
856126	EOG092644O2
9	EOG092644O2
1	EOG092644O2
2	EOG092644O2
2	EOG092644Q9
852897	EOG092644Q9
2	EOG092644SC
9	EOG092644SV
1	EOG092644SV
2	EOG092644SV
9	EOG092644TW
851620	EOG092644TW
2	EOG092644TW
853178	EOG092644U1
9	EOG092644U1
1	EOG092644U1
2	EOG092644U1
9	EOG092644UP
2	EOG092644UP
9	EOG092644V2
1	EOG092644V2
2	EOG092644V2
1	EOG092644VX
2	EOG092644VX
9	EOG092644WX
854544	EOG092644WX
2	EOG092644WX
854938	EOG092644X6
1	EOG092644X6
2	EOG092644X6
9	EOG092644XB
853322	EOG092644Z6
1	EOG092644Z6
2	EOG092644Z6
9	EOG092644ZU
851260	EOG092644ZU
2	EOG092644ZU
852401	EOG0926453A
856171	EOG0926453A
2	EOG0926453A
2	EOG09264563
9	EOG09264574
2	EOG09264574
2543334	EOG09264574
852239	EOG0926457R
2	EOG0926457R
855986	EOG0926458I
1	EOG0926458I
2	EOG0926458I
856856	EOG0926459J
852186	EOG0926459J
9	EOG0926459J
1	EOG0926459J
2	EOG0926459J
2540653	EOG092645A3
2542067	EOG092645A3
2	EOG092645A3
1	EOG092645BY
2	EOG092645CL
1	EOG092645CO
2	EOG092645CO
9	EOG092645FX
1	EOG092645FX
9	EOG092645G0
854882	EOG092645G0
2	EOG092645G0
852904	EOG092645GH
1	EOG092645GH
2	EOG092645GH
9	EOG092645H8
1	EOG092645H8
2	EOG092645H8
9	EOG092645H9
2	EOG092645H9
9	EOG092645HR
1	EOG092645HR
2	EOG092645HR
853803	EOG092645HY
1	EOG092645HY
856867	EOG092645HY
2	EOG092645HY
851315	EOG092645I0
9	EOG092645IE
9	EOG092645IX
854388	EOG092645IX
1	EOG092645IX
2	EOG092645IX
855974	EOG092645IX
850876	EOG092645KV
9	EOG092645L9
2	EOG092645L9
850693	EOG092645L9
1	EOG092645LB
2	EOG092645LB
9	EOG092645LS
856163	EOG092645LS
2	EOG092645LS
9	EOG092645MK
853222	EOG092645MK
1	EOG092645MK
2	EOG092645MK
854387	EOG092645OU
9	EOG092645OU
2	EOG092645OU
9	EOG092645P8
1	EOG092645P8
2	EOG092645P8
1	EOG092645PJ
852873	EOG092645QN
9	EOG092645QN
1	EOG092645QN
2	EOG092645QN
1	EOG092645RQ
2	EOG092645RQ
9	EOG092645S0
2	EOG092645S0
9	EOG092645S2
2	EOG092645S2
850430	EOG092645S2
9	EOG092645TJ
1	EOG092645TJ
2	EOG092645TJ
852839	EOG092645TJ
9	EOG092645TN
2	EOG092645TN
9	EOG092645U1
855547	EOG092645U1
2	EOG092645U1
9	EOG092645UL
1	EOG092645UL
2	EOG092645UL
9	EOG092645YJ
2	EOG092645YJ
1	EOG092645YX
2	EOG092645YX
9	EOG0926462V
2	EOG0926462V
850890	EOG09264644
9	EOG09264644
2	EOG09264644
2	EOG0926465A
1	EOG0926468K
2	EOG0926468K
9	EOG0926469T
9	EOG092646AH
1	EOG092646AH
2	EOG092646AH
1	EOG092646AV
2	EOG092646AV
9	EOG092646C6
1	EOG092646C6
851660	EOG092646C6
2	EOG092646C6
852485	EOG092646CB
2542574	EOG092646CB
2	EOG092646CB
2	EOG092646CP
855830	EOG092646EV
9	EOG092646EV
2542407	EOG092646EV
2	EOG092646EV
2	EOG092646EZ
850414	EOG092646EZ
850788	EOG092646IO
1	EOG092646IO
1	EOG092646JJ
1	EOG092646JR
853861	EOG092646KZ
856386	EOG092646KZ
2	EOG092646KZ
2	EOG092646NR
9	EOG092646NR
854075	EOG092646PE
2	EOG092646PE
9	EOG092646QU
1	EOG092646QU
2	EOG092646QU
852341	EOG092646T2
851596	EOG092646T2
850360	EOG092646T2
2	EOG092646T2
9	EOG092646TI
1	EOG092646TI
856714	EOG092646TI
2	EOG092646TI
1	EOG092646TL
2	EOG092646TL
2	EOG092646TO
9	EOG092646TO
9	EOG092646UM
2539870	EOG092646VF
1	EOG092646VF
854026	EOG092646VF
2	EOG092646VF
9	EOG092646W6
2	EOG092646W6
852184	EOG092646W6
855737	EOG092646WF
9	EOG092646WF
2	EOG092646WF
9	EOG092646WI
1	EOG092646WI
9	EOG092646Y4
2	EOG092646Y4
9	EOG092646YY
2	EOG092646YY
9	EOG092646ZM
856028	EOG092646ZM
2	EOG092646ZM
9	EOG092646ZN
2539634	EOG092646ZN
2	EOG092646ZN
853417	EOG092646ZN
9	EOG09264701
2	EOG09264701
2	EOG0926470F
9	EOG0926470W
2	EOG0926470W
2	EOG09264719
856173	EOG09264719
2	EOG09264729
9	EOG0926473V
2	EOG0926473V
854206	EOG0926473V
2	EOG0926473W
851930	EOG0926473X
1	EOG0926473X
2	EOG0926473X
853546	EOG0926473Y
2	EOG0926473Y
2540003	EOG0926473Y
2	EOG09264761
856105	EOG0926477X
1	EOG0926477X
2	EOG0926477X
855566	EOG092647A4
1	EOG092647AH
2	EOG092647AH
1	EOG092647AU
2	EOG092647AU
852569	EOG092647AV
1	EOG092647AV
1	EOG092647C5
854866	EOG092647CM
9	EOG092647CM
1	EOG092647CM
2	EOG092647CM
9	EOG092647EE
2	EOG092647EE
856673	EOG092647EO
1	EOG092647EO
2	EOG092647EO
1	EOG092647J5
9	EOG092647J7
2	EOG092647J7
9	EOG092647KE
1	EOG092647KE
9	EOG092647L7
855543	EOG092647L7
2	EOG092647L7
853525	EOG092647V3
2539328	EOG092647V3
1	EOG092647V3
2	EOG092647V3
9	EOG092647VC
1	EOG092647VC
2	EOG092647VC
1	EOG092647WG
2	EOG092647WG
851948	EOG092647WI
9	EOG092647WI
1	EOG092647WI
853565	EOG092647WI
2	EOG092647WI
2540925	EOG092647WI
9	EOG092647Z0
2	EOG092647Z0
9	EOG092647ZM
2	EOG092647ZM
1	EOG09264816
2	EOG09264816
9	EOG0926481R
854516	EOG0926481R
851199	EOG0926481R
2541650	EOG0926481R
2	EOG0926481R
9	EOG09264829
1	EOG09264829
2	EOG09264829
852619	EOG09264829
2539865	EOG0926484C
2542671	EOG0926484C
852136	EOG0926484C
854767	EOG0926484C
2540709	EOG0926484C
2	EOG0926484C
2	EOG0926484L
1	EOG0926484N
853609	EOG0926484N
2	EOG0926484N
854292	EOG09264863
1	EOG09264863
2	EOG09264863
2	EOG09264867
854456	EOG09264873
2	EOG09264873
851392	EOG09264881
9	EOG09264881
850903	EOG09264881
2	EOG09264881
1	EOG09264883
2	EOG09264883
9	EOG09264893
1	EOG09264893
2	EOG09264893
9	EOG0926489E
851676	EOG0926489E
856924	EOG0926489E
2542252	EOG0926489E
2	EOG0926489E
852039	EOG0926489S
9	EOG0926489S
1	EOG0926489S
2	EOG0926489S
2	EOG092648BB
855382	EOG092648BY
850484	EOG092648BY
1	EOG092648BY
855120	EOG092648BY
2	EOG092648BY
9	EOG092648CQ
2	EOG092648CQ
852846	EOG092648EF
9	EOG092648EF
2	EOG092648EF
1	EOG092648G3
851016	EOG092648G3
850809	EOG092648HH
9	EOG092648HH
2	EOG092648HH
1	EOG092648K5
851576	EOG092648K5
2	EOG092648K5
1	EOG092648KP
855043	EOG092648LP
9	EOG092648LP
1	EOG092648LP
2	EOG092648LP
1	EOG092648LZ
2	EOG092648LZ
2	EOG092648N9
851812	EOG092648N9
854550	EOG092648O6
2	EOG092648O6
1	EOG092648OB
2	EOG092648OB
9	EOG092648Q0
2541678	EOG092648Q0
850764	EOG092648Q0
2	EOG092648Q0
9	EOG092648Q7
1	EOG092648Q7
852957	EOG092648U2
852402	EOG092648U2
2	EOG092648U2
2	EOG092648UK
851162	EOG092648UZ
854939	EOG092648UZ
1	EOG092648UZ
2	EOG092648UZ
2541737	EOG092648UZ
2	EOG092648VE
9	EOG092648VW
851548	EOG092648VW
2	EOG092648VW
2	EOG092648W9
9	EOG092648W9
2	EOG092648WF
856153	EOG092648XW
9	EOG092648XW
2	EOG092648XW
852754	EOG09264903
9	EOG09264903
2	EOG09264903
9	EOG09264904
852451	EOG09264904
1	EOG09264904
2	EOG09264904
9	EOG0926490H
2	EOG0926490H
850496	EOG0926491B
850769	EOG0926491B
2	EOG0926491B
9	EOG0926491P
2	EOG0926491P
9	EOG0926491Y
2	EOG0926491Y
2	EOG0926492K
9	EOG0926492L
854835	EOG0926492L
1	EOG0926492L
2	EOG0926492L
9	EOG0926497R
854700	EOG0926497R
1	EOG0926497R
850508	EOG0926497R
2540845	EOG0926497R
2	EOG0926497R
9	EOG0926499G
1	EOG0926499G
2	EOG0926499G
850590	EOG092649AQ
2	EOG092649AQ
2	EOG092649BV
1	EOG092649CS
2	EOG092649CS
9	EOG092649EM
2	EOG092649EM
2539396	EOG092649H9
2540938	EOG092649H9
856617	EOG092649H9
852065	EOG092649H9
1	EOG092649H9
852307	EOG092649H9
2	EOG092649H9
855808	EOG092649H9
2539674	EOG092649H9
9	EOG092649HP
856040	EOG092649HP
2	EOG092649HP
854834	EOG092649ID
2	EOG092649ID
9	EOG092649LH
1	EOG092649LH
2	EOG092649LH
1	EOG092649LQ
851139	EOG092649QJ
2	EOG092649QJ
9	EOG092649RN
2	EOG092649SA
851772	EOG092649TB
2	EOG092649TB
9	EOG092649U8
1	EOG092649U8
9	EOG092649V0
2	EOG092649V0
2	EOG092649VA
851963	EOG092649VA
856112	EOG092649VG
2	EOG092649VG
852071	EOG092649XV
2	EOG092649XV
9	EOG09264A2D
1	EOG09264A2D
855436	EOG09264A2D
2	EOG09264A2D
1	EOG09264A3N
853997	EOG09264A3N
2	EOG09264A3N
853826	EOG09264A4S
9	EOG09264A4S
2	EOG09264A4S
856510	EOG09264A6M
2	EOG09264A6M
852882	EOG09264A6M
851264	EOG09264A6M
854930	EOG09264A8D
9	EOG09264A8D
1	EOG09264A8D
2	EOG09264A8D
855728	EOG09264A8Z
850346	EOG09264A8Z
2	EOG09264A8Z
856184	EOG09264A9A
2	EOG09264A9J
2540306	EOG09264A9Z
854204	EOG09264A9Z
852865	EOG09264A9Z
2	EOG09264A9Z
2	EOG09264AA7
9	EOG09264ABT
856249	EOG09264ABT
2	EOG09264ABT
853197	EOG09264AED
2	EOG09264AED
2	EOG09264AF9
1	EOG09264AH3
2	EOG09264AH3
2	EOG09264AJA
1	EOG09264AJA
850674	EOG09264AK1
850673	EOG09264AK1
2	EOG09264AK1
9	EOG09264AKF
2	EOG09264AKF
9	EOG09264APH
2	EOG09264APH
856587	EOG09264AQD
2	EOG09264AQD
2	EOG09264ASU
854854	EOG09264ATD
854853	EOG09264ATD
2	EOG09264ATD
9	EOG09264AU4
2	EOG09264AU4
9	EOG09264AUB
850483	EOG09264AVK
850940	EOG09264AWW
2	EOG09264AWW
2	EOG09264AZQ
9	EOG09264AZQ
855508	EOG09264B0J
2	EOG09264B0J
1	EOG09264B1C
2	EOG09264B1C
1	EOG09264B2P
855874	EOG09264B2P
2	EOG09264B2P
852983	EOG09264B2X
2	EOG09264B2X
855498	EOG09264B3O
1	EOG09264B3O
2	EOG09264B3O
1	EOG09264B5Q
2	EOG09264B5Q
2	EOG09264B72
856605	EOG09264B74
856606	EOG09264B74
1	EOG09264B74
2	EOG09264B74
854372	EOG09264B7W
9	EOG09264B7W
2	EOG09264B7W
854661	EOG09264B9P
1	EOG09264B9P
2	EOG09264B9P
9	EOG09264BA4
1	EOG09264BA4
2	EOG09264BA4
9	EOG09264BAG
2	EOG09264BAG
855640	EOG09264BAG
1	EOG09264BCH
2	EOG09264BCH
9	EOG09264BCZ
1	EOG09264BCZ
856002	EOG09264BDD
9	EOG09264BDD
2	EOG09264BDD
9	EOG09264BIC
2	EOG09264BIC
1	EOG09264BIE
1	EOG09264BIX
2	EOG09264BIX
855401	EOG09264BIX
9	EOG09264BIZ
852696	EOG09264BIZ
1	EOG09264BIZ
856866	EOG09264BIZ
2	EOG09264BIZ
853422	EOG09264BJC
9	EOG09264BJC
2	EOG09264BJC
851403	EOG09264BOA
1	EOG09264BOA
2	EOG09264BOA
851800	EOG09264BPZ
9	EOG09264BPZ
855440	EOG09264BPZ
2	EOG09264BPZ
2	EOG09264BQT
1	EOG09264BUN
2	EOG09264BUN
9	EOG09264BUY
2	EOG09264BUY
9	EOG09264BWL
851160	EOG09264BWL
2	EOG09264BWL
9	EOG09264BXV
850952	EOG09264BZF
9	EOG09264BZF
2	EOG09264BZF
2539402	EOG09264BZF
1	EOG09264BZL
2	EOG09264BZL
2	EOG09264BZQ
852172	EOG09264C17
1	EOG09264C17
2	EOG09264C17
9	EOG09264C2C
2	EOG09264C2C
9	EOG09264C3N
853862	EOG09264C3N
2	EOG09264C3N
851627	EOG09264C3V
9	EOG09264C3V
1	EOG09264C3V
2	EOG09264C3V
853775	EOG09264C5Y
2541462	EOG09264C5Y
851192	EOG09264C5Y
2	EOG09264C5Y
1	EOG09264CA0
853762	EOG09264CA0
2	EOG09264CA0
9	EOG09264CAI
2	EOG09264CAI
852905	EOG09264CE1
1	EOG09264CE1
2	EOG09264CE1
2	EOG09264CE4
852900	EOG09264CEU
1	EOG09264CEU
2	EOG09264CEU
9	EOG09264CGT
2	EOG09264CGT
2	EOG09264CH7
856519	EOG09264CH7
1	EOG09264CJA
854168	EOG09264CJA
2	EOG09264CJA
1	EOG09264CJO
2	EOG09264CK5
2	EOG09264CL7
2	EOG09264CLY
853936	EOG09264CND
9	EOG09264CND
2	EOG09264CND
2	EOG09264CNE
9	EOG09264COX
853327	EOG09264COX
2	EOG09264COX
9	EOG09264CP4
2	EOG09264CP4
853638	EOG09264CP4
856229	EOG09264CP8
2	EOG09264CP8
853413	EOG09264CRL
1	EOG09264CRL
856674	EOG09264CST
1	EOG09264CST
2	EOG09264CST
2	EOG09264CV4
9	EOG09264CVV
2	EOG09264CWC
856529	EOG09264D1X
2542614	EOG09264D1X
1	EOG09264D1X
2	EOG09264D1X
855746	EOG09264D1X
850898	EOG09264D2D
2	EOG09264D2D
1	EOG09264D5W
9	EOG09264D7Y
2	EOG09264D7Y
851471	EOG09264D7Y
855404	EOG09264D8B
1	EOG09264D8B
2	EOG09264D8B
9	EOG09264D90
1	EOG09264D90
2	EOG09264D90
1	EOG09264D9E
9	EOG09264D9R
2	EOG09264D9R
2541633	EOG09264DGE
2	EOG09264DGE
853183	EOG09264DGT
2	EOG09264DGT
9	EOG09264DGZ
2	EOG09264DGZ
9	EOG09264DH9
1	EOG09264DH9
2	EOG09264DH9
854994	EOG09264DIM
9	EOG09264DIM
2	EOG09264DIM
2	EOG09264DJ8
854258	EOG09264DJ8
1	EOG09264DJP
855632	EOG09264DJP
2	EOG09264DJP
1	EOG09264DJY
2	EOG09264DJY
2	EOG09264DK6
2543096	EOG09264DMG
854569	EOG09264DMG
1	EOG09264DMG
2	EOG09264DMG
852634	EOG09264DMG
855594	EOG09264DMU
1	EOG09264DMU
2	EOG09264DMU
2	EOG09264DOU
854878	EOG09264DOU
9	EOG09264DQN
1	EOG09264DQN
2	EOG09264DQN
9	EOG09264DT4
851201	EOG09264DT4
2	EOG09264DT4
2	EOG09264DUD
9	EOG09264DXD
2	EOG09264DXD
1	EOG09264DXV
2	EOG09264DXV
851197	EOG09264DY4
9	EOG09264DY4
2	EOG09264DY4
856613	EOG09264DYD
1	EOG09264DYD
2	EOG09264DYD
1	EOG09264DYM
2	EOG09264DYM
1	EOG09264DZS
2	EOG09264DZS
2	EOG09264E0E
9	EOG09264E2Q
1	EOG09264E2Q
2	EOG09264E2Q
9	EOG09264E30
1	EOG09264E30
2	EOG09264E30
1	EOG09264E5E
856352	EOG09264E5E
850682	EOG09264E5E
2	EOG09264E5E
856474	EOG09264E5J
1	EOG09264E5J
2	EOG09264E5J
2	EOG09264E61
851777	EOG09264E6Z
9	EOG09264E6Z
2	EOG09264E6Z
856695	EOG09264E7H
1	EOG09264E7H
2	EOG09264E7H
9	EOG09264E7V
2	EOG09264E7V
1	EOG09264ED1
2	EOG09264ED1
9	EOG09264ED4
1	EOG09264ED4
2	EOG09264ED4
851509	EOG09264EDG
1	EOG09264EDG
2	EOG09264EDG
2	EOG09264EDQ
2	EOG09264EDV
1	EOG09264EEY
2	EOG09264EEY
855095	EOG09264EGS
2538811	EOG09264EGS
1	EOG09264EGS
2	EOG09264EGS
9	EOG09264EI9
854777	EOG09264EI9
2	EOG09264EI9
9	EOG09264EIN
2	EOG09264EIN
1	EOG09264EKQ
2	EOG09264EKQ
1	EOG09264EKV
2	EOG09264EKV
1	EOG09264ELC
855798	EOG09264ELC
2	EOG09264EMY
852325	EOG09264ENO
9	EOG09264ENO
852312	EOG09264ENO
2	EOG09264ENO
1	EOG09264EOK
2	EOG09264EOK
852695	EOG09264EU4
9	EOG09264EU4
1	EOG09264EU4
2	EOG09264EU4
9	EOG09264EVH
2	EOG09264EVH
856719	EOG09264EVH
853833	EOG09264EVI
2538948	EOG09264EVI
2	EOG09264EVI
2	EOG09264EW2
9	EOG09264EWJ
1	EOG09264EWJ
2	EOG09264EWJ
9	EOG09264EX0
2	EOG09264EX0
2	EOG09264EYU
9	EOG09264EYU
9	EOG09264F1E
2	EOG09264F1E
1	EOG09264F1U
855832	EOG09264F1U
2	EOG09264F1U
2540763	EOG09264F2P
1	EOG09264F2P
2	EOG09264F2P
855012	EOG09264F2P
2	EOG09264F4E
851064	EOG09264F60
2	EOG09264F60
852926	EOG09264F60
2	EOG09264F6X
854762	EOG09264FCM
1	EOG09264FCM
2	EOG09264FCM
9	EOG09264FCV
1	EOG09264FCV
2	EOG09264FCV
852408	EOG09264FF8
1	EOG09264FF8
2	EOG09264FF8
9	EOG09264FJK
1	EOG09264FM0
856134	EOG09264FM0
2	EOG09264FM0
851033	EOG09264FMM
1	EOG09264FMM
2	EOG09264FMM
9	EOG09264FO7
1	EOG09264FO7
852675	EOG09264FOM
9	EOG09264FOM
2	EOG09264FOM
9	EOG09264FQO
2	EOG09264FQO
853705	EOG09264FR9
2	EOG09264FR9
9	EOG09264FSX
851611	EOG09264FSX
2	EOG09264FSX
856296	EOG09264FVQ
2	EOG09264FVQ
1	EOG09264FVR
2	EOG09264FVY
2	EOG09264FWI
853354	EOG09264FWI
9	EOG09264FX0
2541917	EOG09264FXB
852257	EOG09264FXB
2	EOG09264FXB
2543623	EOG09264FXE
853456	EOG09264FXE
856218	EOG09264FXE
2	EOG09264FXE
2	EOG09264FXT
1	EOG09264FYY
2	EOG09264FYY
850947	EOG09264FYY
1	EOG09264FZ3
9	EOG09264FZ3
9	EOG09264FZE
2	EOG09264FZE
855466	EOG09264FZE
9	EOG09264G04
1	EOG09264G04
855925	EOG09264G04
2	EOG09264G04
9	EOG09264G0H
852908	EOG09264G0H
1	EOG09264G0H
2	EOG09264G0H
1	EOG09264G1F
2	EOG09264G1F
854749	EOG09264G1F
2	EOG09264G1G
9	EOG09264G1I
851052	EOG09264G1I
2	EOG09264G1I
852075	EOG09264G24
9	EOG09264G24
2	EOG09264G24
9	EOG09264G2T
1	EOG09264G2T
2	EOG09264G2T
9	EOG09264G3X
1	EOG09264G3X
2	EOG09264G3X
850844	EOG09264G4B
9	EOG09264G4B
1	EOG09264G4B
2	EOG09264G4B
9	EOG09264G4X
1	EOG09264G4X
856830	EOG09264G4X
2	EOG09264G4X
2	EOG09264G6M
853016	EOG09264G70
853796	EOG09264G70
855066	EOG09264G70
2	EOG09264G70
852017	EOG09264G7L
1	EOG09264G7L
2	EOG09264G7L
2	EOG09264G91
1	EOG09264G9A
851747	EOG09264G9A
9	EOG09264GEH
2	EOG09264GEH
9	EOG09264GGY
1	EOG09264GGY
1	EOG09264GIV
9	EOG09264GJZ
2	EOG09264GJZ
851318	EOG09264GMA
1	EOG09264GMA
2	EOG09264GMA
1	EOG09264GMC
2	EOG09264GMC
854987	EOG09264GMT
2	EOG09264GMT
2	EOG09264GNQ
9	EOG09264GOI
1	EOG09264GOI
2	EOG09264GOI
2	EOG09264GQZ
855521	EOG09264GQZ
2	EOG09264GSA
851544	EOG09264GTD
9	EOG09264GTD
851226	EOG09264GTD
854181	EOG09264GTD
2	EOG09264GTD
855578	EOG09264GVF
2	EOG09264GVF
1	EOG09264GWB
852450	EOG09264GZR
2	EOG09264GZR
1	EOG09264GZY
2	EOG09264GZY
2539828	EOG09264H0N
2	EOG09264H0N
2	EOG09264H29
9	EOG09264H29
850753	EOG09264H29
850637	EOG09264H29
9	EOG09264H3J
2	EOG09264H3J
9	EOG09264H3X
2	EOG09264H4F
853730	EOG09264H4M
9	EOG09264H4M
1	EOG09264H4M
2	EOG09264H4M
2543364	EOG09264H4M
9	EOG09264H6Z
2	EOG09264H6Z
9	EOG09264H8M
1	EOG09264H8M
2	EOG09264H8M
2	EOG09264H8O
2	EOG09264H96
854230	EOG09264H9N
855626	EOG09264H9N
856490	EOG09264H9N
2	EOG09264H9N
9	EOG09264HCH
1	EOG09264HCH
2	EOG09264HCH
9	EOG09264HDT
2	EOG09264HDT
1	EOG09264HEP
2	EOG09264HGO
856753	EOG09264HHW
9	EOG09264HHW
1	EOG09264HHW
852662	EOG09264HHW
2	EOG09264HHW
1	EOG09264HIF
2	EOG09264HIF
852274	EOG09264HJN
2	EOG09264HJN
9	EOG09264HJP
2	EOG09264HJP
9	EOG09264HN5
1	EOG09264HN5
2	EOG09264HN5
853939	EOG09264HN5
9	EOG09264HOT
1	EOG09264HOT
2	EOG09264HOT
854373	EOG09264HOY
1	EOG09264HOY
2	EOG09264HOY
9	EOG09264HT6
2	EOG09264HT6
856891	EOG09264HTG
1	EOG09264HTG
2	EOG09264HTG
1	EOG09264HTP
2	EOG09264HU0
855424	EOG09264HU0
9	EOG09264HU2
1	EOG09264HU2
2	EOG09264HU2
9	EOG09264HUP
1	EOG09264HUP
2	EOG09264HUP
1	EOG09264HW2
2	EOG09264HW2
852014	EOG09264HX6
2	EOG09264HX6
1	EOG09264HXA
1	EOG09264HYX
2	EOG09264HYX
1	EOG09264HZT
2	EOG09264HZT
853053	EOG09264HZY
2	EOG09264HZY
2541823	EOG09264HZZ
855911	EOG09264HZZ
851303	EOG09264HZZ
2	EOG09264HZZ
853237	EOG09264I09
2	EOG09264I09
9	EOG09264I14
1	EOG09264I14
2	EOG09264I14
856667	EOG09264I14
2	EOG09264I19
9	EOG09264I35
851123	EOG09264I35
1	EOG09264I35
2	EOG09264I35
850413	EOG09264I6B
1	EOG09264I6B
2	EOG09264I6B
9	EOG09264I8D
855273	EOG09264I8D
1	EOG09264I8D
854470	EOG09264I8D
2	EOG09264I8D
855631	EOG09264I8P
853884	EOG09264I8P
2	EOG09264I8P
854256	EOG09264I8P
9	EOG09264I8V
852532	EOG09264I8V
2	EOG09264I8V
